NW_019176473.1	BDQW01002218.1
NW_019176474.1	BDQW01002219.1
NW_019176475.1	BDQW01002220.1
NW_019176476.1	BDQW01002221.1
NW_019176477.1	BDQW01002222.1
NW_019176478.1	BDQW01002223.1
NW_019176479.1	BDQW01002224.1
NW_019176480.1	BDQW01002225.1
NW_019176481.1	BDQW01002226.1
NW_019176482.1	BDQW01002227.1
NW_019176483.1	BDQW01002228.1
NW_019176484.1	BDQW01002229.1
NW_019176485.1	BDQW01002230.1
NW_019176486.1	BDQW01002231.1
NW_019176487.1	BDQW01002232.1
NW_019176488.1	BDQW01002233.1
NW_019176489.1	BDQW01002234.1
NW_019176490.1	BDQW01002235.1
NW_019176491.1	BDQW01002236.1
NW_019176492.1	BDQW01002237.1
NW_019176493.1	BDQW01002238.1
NW_019176494.1	BDQW01002239.1
NW_019176495.1	BDQW01002240.1
NW_019176496.1	BDQW01002241.1
NW_019176497.1	BDQW01002242.1
NW_019176498.1	BDQW01002243.1
NW_019176499.1	BDQW01002244.1
NW_019176500.1	BDQW01002245.1
NW_019176501.1	BDQW01002246.1
NW_019176502.1	BDQW01002247.1
NW_019176503.1	BDQW01002248.1
NW_019176504.1	BDQW01002249.1
NW_019176505.1	BDQW01002250.1
NW_019176506.1	BDQW01002251.1
NW_019176507.1	BDQW01002252.1
NW_019176508.1	BDQW01002253.1
NW_019176509.1	BDQW01002254.1
NW_019176510.1	BDQW01002255.1
NW_019176511.1	BDQW01002256.1
NW_019176512.1	BDQW01002257.1
NW_019176513.1	BDQW01002258.1
NW_019176514.1	BDQW01002259.1
NW_019176515.1	BDQW01002260.1
NW_019176516.1	BDQW01002261.1
NW_019176517.1	BDQW01002262.1
NW_019176518.1	BDQW01002263.1
NW_019176519.1	BDQW01002264.1
NW_019176520.1	BDQW01002265.1
NW_019176521.1	BDQW01002266.1
NW_019176522.1	BDQW01002267.1
NW_019176523.1	BDQW01002268.1
NW_019176524.1	BDQW01002269.1
NW_019176525.1	BDQW01002270.1
NW_019176526.1	BDQW01002271.1
NW_019176527.1	BDQW01002272.1
NW_019176528.1	BDQW01002273.1
NW_019176529.1	BDQW01002274.1
NW_019176530.1	BDQW01002275.1
NW_019176531.1	BDQW01002276.1
NW_019176532.1	BDQW01002277.1
NW_019176533.1	BDQW01002278.1
NW_019176534.1	BDQW01002279.1
NW_019176535.1	BDQW01002280.1
NW_019176536.1	BDQW01002281.1
NW_019176537.1	BDQW01002282.1
NW_019176538.1	BDQW01002283.1
NW_019176539.1	BDQW01002284.1
NW_019176540.1	BDQW01002285.1
NW_019176541.1	BDQW01002286.1
NW_019176542.1	BDQW01002287.1
NW_019176543.1	BDQW01002288.1
NW_019176544.1	BDQW01002289.1
NW_019176545.1	BDQW01002290.1
NW_019176546.1	BDQW01002291.1
NW_019176547.1	BDQW01002292.1
NW_019176548.1	BDQW01002293.1
NW_019176549.1	BDQW01002294.1
NW_019176550.1	BDQW01002295.1
NW_019176551.1	BDQW01002296.1
NW_019176552.1	BDQW01002297.1
NW_019176553.1	BDQW01002298.1
NW_019176554.1	BDQW01002299.1
NW_019176555.1	BDQW01002300.1
NW_019176556.1	BDQW01002301.1
NW_019176557.1	BDQW01002302.1
NW_019176558.1	BDQW01002303.1
NW_019176559.1	BDQW01002304.1
NW_019176560.1	BDQW01002305.1
NW_019176561.1	BDQW01002306.1
NW_019176562.1	BDQW01002307.1
NW_019176563.1	BDQW01002308.1
NW_019176564.1	BDQW01002309.1
NW_019176565.1	BDQW01002310.1
NW_019176566.1	BDQW01002311.1
NW_019176567.1	BDQW01002312.1
NW_019176568.1	BDQW01002313.1
NW_019176569.1	BDQW01002314.1
NW_019176570.1	BDQW01002315.1
NW_019176571.1	BDQW01002316.1
NW_019176572.1	BDQW01002317.1
NW_019176573.1	BDQW01002318.1
NW_019176574.1	BDQW01002319.1
NW_019176575.1	BDQW01002320.1
NW_019176576.1	BDQW01002321.1
NW_019176577.1	BDQW01002322.1
NW_019176578.1	BDQW01002323.1
NW_019176579.1	BDQW01002324.1
NW_019176580.1	BDQW01002325.1
NW_019176581.1	BDQW01002326.1
NW_019176582.1	BDQW01002327.1
NW_019176583.1	BDQW01002328.1
NW_019176584.1	BDQW01002329.1
NW_019176585.1	BDQW01002330.1
NW_019176586.1	BDQW01002331.1
NW_019176587.1	BDQW01002332.1
NW_019176588.1	BDQW01002333.1
NW_019176589.1	BDQW01002334.1
NW_019176590.1	BDQW01002335.1
NW_019176591.1	BDQW01002336.1
NW_019176592.1	BDQW01002337.1
NW_019176593.1	BDQW01002338.1
NW_019176594.1	BDQW01002339.1
NW_019176595.1	BDQW01002340.1
NW_019176596.1	BDQW01002341.1
NW_019176597.1	BDQW01002342.1
NW_019176598.1	BDQW01002343.1
NW_019176599.1	BDQW01002344.1
NW_019176600.1	BDQW01002345.1
NW_019176601.1	BDQW01002346.1
NW_019176602.1	BDQW01002347.1
NW_019176603.1	BDQW01002348.1
NW_019176604.1	BDQW01002349.1
NW_019176605.1	BDQW01002350.1
NW_019176606.1	BDQW01002351.1
NW_019176607.1	BDQW01002352.1
NW_019176608.1	BDQW01002353.1
NW_019176609.1	BDQW01002354.1
NW_019176610.1	BDQW01002355.1
NW_019176611.1	BDQW01002356.1
NW_019176612.1	BDQW01002357.1
NW_019176613.1	BDQW01002358.1
NW_019176614.1	BDQW01002359.1
NW_019176615.1	BDQW01002360.1
NW_019176616.1	BDQW01002361.1
NW_019176617.1	BDQW01002362.1
NW_019176618.1	BDQW01002363.1
NW_019176619.1	BDQW01002364.1
NW_019176620.1	BDQW01002365.1
NW_019176621.1	BDQW01002366.1
NW_019176622.1	BDQW01002367.1
NW_019176623.1	BDQW01002368.1
NW_019176624.1	BDQW01002369.1
NW_019176625.1	BDQW01002370.1
NW_019176626.1	BDQW01002371.1
NW_019176627.1	BDQW01002372.1
NW_019176628.1	BDQW01002373.1
NW_019176629.1	BDQW01002374.1
NW_019176630.1	BDQW01002375.1
NW_019176631.1	BDQW01002376.1
NW_019176632.1	BDQW01002377.1
NW_019176633.1	BDQW01002378.1
NW_019176634.1	BDQW01002379.1
NW_019176635.1	BDQW01002380.1
NW_019176636.1	BDQW01002381.1
NW_019176637.1	BDQW01002382.1
NW_019176638.1	BDQW01002383.1
NW_019176639.1	BDQW01002384.1
NW_019176640.1	BDQW01002385.1
NW_019176641.1	BDQW01002386.1
NW_019176642.1	BDQW01002387.1
NW_019176643.1	BDQW01002388.1
NW_019176644.1	BDQW01002389.1
NW_019176645.1	BDQW01002390.1
NW_019176646.1	BDQW01002391.1
NW_019176647.1	BDQW01002392.1
NW_019176648.1	BDQW01002393.1
NW_019176649.1	BDQW01002394.1
NW_019176650.1	BDQW01002395.1
NW_019176651.1	BDQW01002396.1
NW_019176652.1	BDQW01002397.1
NW_019176653.1	BDQW01002398.1
NW_019176654.1	BDQW01002399.1
NW_019176655.1	BDQW01002400.1
NW_019176656.1	BDQW01002401.1
NW_019176657.1	BDQW01002402.1
NW_019176658.1	BDQW01002403.1
NW_019176659.1	BDQW01002404.1
NW_019176660.1	BDQW01002405.1
NW_019176661.1	BDQW01002406.1
NW_019176662.1	BDQW01002407.1
NW_019176663.1	BDQW01002408.1
NW_019176664.1	BDQW01002409.1
NW_019176665.1	BDQW01002410.1
NW_019176666.1	BDQW01002411.1
NW_019176667.1	BDQW01002412.1
NW_019176668.1	BDQW01002413.1
NW_019176669.1	BDQW01002414.1
NW_019176670.1	BDQW01002415.1
NW_019176671.1	BDQW01002416.1
NW_019176672.1	BDQW01002417.1
NW_019176673.1	BDQW01002418.1
NW_019176674.1	BDQW01002419.1
NW_019176675.1	BDQW01002420.1
NW_019176676.1	BDQW01002421.1
NW_019176677.1	BDQW01002422.1
NW_019176678.1	BDQW01002423.1
NW_019176679.1	BDQW01002424.1
NW_019176680.1	BDQW01002425.1
NW_019176681.1	BDQW01002426.1
NW_019176682.1	BDQW01002427.1
NW_019176683.1	BDQW01002428.1
NW_019176684.1	BDQW01002429.1
NW_019176685.1	BDQW01002430.1
NW_019176686.1	BDQW01002431.1
NW_019176687.1	BDQW01002432.1
NW_019176688.1	BDQW01002433.1
NW_019176689.1	BDQW01002434.1
NW_019176690.1	BDQW01002435.1
NW_019176691.1	BDQW01002436.1
NW_019176692.1	BDQW01002437.1
NW_019176693.1	BDQW01002438.1
NW_019176694.1	BDQW01002439.1
NW_019176695.1	BDQW01002440.1
NW_019176696.1	BDQW01002441.1
NW_019176697.1	BDQW01002442.1
NW_019176698.1	BDQW01002443.1
NW_019176699.1	BDQW01002444.1
NW_019176700.1	BDQW01002445.1
NW_019176701.1	BDQW01002446.1
NW_019176702.1	BDQW01002447.1
NW_019176703.1	BDQW01002448.1
NW_019176704.1	BDQW01002449.1
NW_019176705.1	BDQW01002450.1
NW_019176706.1	BDQW01002451.1
NW_019176707.1	BDQW01002452.1
NW_019176708.1	BDQW01002453.1
NW_019176709.1	BDQW01002454.1
NW_019176710.1	BDQW01002455.1
NW_019176711.1	BDQW01002456.1
NW_019176712.1	BDQW01002457.1
NW_019176713.1	BDQW01002458.1
NW_019176714.1	BDQW01002459.1
NW_019176715.1	BDQW01002460.1
NW_019176716.1	BDQW01002461.1
NW_019176717.1	BDQW01002462.1
NW_019176718.1	BDQW01002463.1
NW_019176719.1	BDQW01002464.1
NW_019176720.1	BDQW01002465.1
NW_019176721.1	BDQW01002466.1
NW_019176722.1	BDQW01002467.1
NW_019176723.1	BDQW01002468.1
NW_019176724.1	BDQW01002469.1
NW_019176725.1	BDQW01002470.1
NW_019176726.1	BDQW01002471.1
NW_019176727.1	BDQW01002472.1
NW_019176728.1	BDQW01002473.1
NW_019176729.1	BDQW01002474.1
NW_019176730.1	BDQW01002475.1
NW_019176731.1	BDQW01002476.1
NW_019176732.1	BDQW01002477.1
NW_019176733.1	BDQW01002478.1
NW_019176734.1	BDQW01002479.1
NW_019176735.1	BDQW01002480.1
NW_019176736.1	BDQW01002481.1
NW_019176737.1	BDQW01002482.1
NW_019176738.1	BDQW01002483.1
NW_019176739.1	BDQW01002484.1
NW_019176740.1	BDQW01002485.1
NW_019176741.1	BDQW01002486.1
NW_019176742.1	BDQW01002487.1
NW_019176743.1	BDQW01002488.1
NW_019176744.1	BDQW01002489.1
NW_019176745.1	BDQW01002490.1
NW_019176746.1	BDQW01002491.1
NW_019176747.1	BDQW01002492.1
NW_019176748.1	BDQW01002493.1
NW_019176749.1	BDQW01002494.1
NW_019176750.1	BDQW01002495.1
NW_019176751.1	BDQW01002496.1
NW_019176752.1	BDQW01002497.1
NW_019176753.1	BDQW01002498.1
NW_019176754.1	BDQW01002499.1
NW_019176755.1	BDQW01002500.1
NW_019176756.1	BDQW01002501.1
NW_019176757.1	BDQW01002502.1
NW_019176758.1	BDQW01002503.1
NW_019176759.1	BDQW01002504.1
NW_019176760.1	BDQW01002505.1
NW_019176761.1	BDQW01002506.1
NW_019176762.1	BDQW01002507.1
NW_019176763.1	BDQW01002508.1
NW_019176764.1	BDQW01002509.1
NW_019176765.1	BDQW01002510.1
NW_019176766.1	BDQW01002511.1
NW_019176767.1	BDQW01002512.1
NW_019176768.1	BDQW01002513.1
NW_019176769.1	BDQW01002514.1
NW_019176770.1	BDQW01002515.1
NW_019176771.1	BDQW01002516.1
NW_019176772.1	BDQW01002517.1
NW_019176773.1	BDQW01002518.1
NW_019176774.1	BDQW01002519.1
NW_019176775.1	BDQW01002520.1
NW_019176776.1	BDQW01002521.1
NW_019176777.1	BDQW01002522.1
NW_019176778.1	BDQW01002523.1
NW_019176779.1	BDQW01002524.1
NW_019176780.1	BDQW01002525.1
NW_019176781.1	BDQW01002526.1
NW_019176782.1	BDQW01002527.1
NW_019176783.1	BDQW01002528.1
NW_019176784.1	BDQW01002529.1
NW_019176785.1	BDQW01002530.1
NW_019176786.1	BDQW01002531.1
NW_019176787.1	BDQW01002532.1
NW_019176788.1	BDQW01002533.1
NW_019176789.1	BDQW01002534.1
NW_019176790.1	BDQW01002535.1
NW_019176791.1	BDQW01002536.1
NW_019176792.1	BDQW01002537.1
NW_019176793.1	BDQW01002538.1
NW_019176794.1	BDQW01002539.1
NW_019176795.1	BDQW01002540.1
NW_019176796.1	BDQW01002541.1
NW_019176797.1	BDQW01002542.1
NW_019176798.1	BDQW01002543.1
NW_019176799.1	BDQW01002544.1
NW_019176800.1	BDQW01002545.1
NW_019176801.1	BDQW01002546.1
NW_019176802.1	BDQW01002547.1
NW_019176803.1	BDQW01002548.1
NW_019176804.1	BDQW01002549.1
NW_019176805.1	BDQW01002550.1
NW_019176806.1	BDQW01002551.1
NW_019176807.1	BDQW01002552.1
NW_019176808.1	BDQW01002553.1
NW_019176809.1	BDQW01002554.1
NW_019176810.1	BDQW01002555.1
NW_019176811.1	BDQW01002556.1
NW_019176812.1	BDQW01002557.1
NW_019176813.1	BDQW01002558.1
NW_019176814.1	BDQW01002559.1
NW_019176815.1	BDQW01002560.1
NW_019176816.1	BDQW01002561.1
NW_019176817.1	BDQW01002562.1
NW_019176818.1	BDQW01002563.1
NW_019176819.1	BDQW01002564.1
NW_019176820.1	BDQW01002565.1
NW_019176821.1	BDQW01002566.1
NW_019176822.1	BDQW01002567.1
NW_019176823.1	BDQW01002568.1
NW_019176824.1	BDQW01002569.1
NW_019176825.1	BDQW01002570.1
NW_019176826.1	BDQW01002571.1
NW_019176827.1	BDQW01002572.1
NW_019176828.1	BDQW01002573.1
NW_019176829.1	BDQW01002574.1
NW_019176830.1	BDQW01002575.1
NW_019176831.1	BDQW01002576.1
NW_019176832.1	BDQW01002577.1
NW_019176833.1	BDQW01002578.1
NW_019176834.1	BDQW01002579.1
NW_019176835.1	BDQW01002580.1
NW_019176836.1	BDQW01002581.1
NW_019176837.1	BDQW01002582.1
NW_019176838.1	BDQW01002583.1
NW_019176839.1	BDQW01002584.1
NW_019176840.1	BDQW01002585.1
NW_019176841.1	BDQW01002586.1
NW_019176842.1	BDQW01002587.1
NW_019176843.1	BDQW01002588.1
NW_019176844.1	BDQW01002589.1
NW_019176845.1	BDQW01002590.1
NW_019176846.1	BDQW01002591.1
NW_019176847.1	BDQW01002592.1
NW_019176848.1	BDQW01002593.1
NW_019176849.1	BDQW01002594.1
NW_019176850.1	BDQW01002595.1
NW_019176851.1	BDQW01002596.1
NW_019176852.1	BDQW01002597.1
NW_019176853.1	BDQW01002598.1
NW_019176854.1	BDQW01002599.1
NW_019176855.1	BDQW01002600.1
NW_019176856.1	BDQW01002601.1
NW_019176857.1	BDQW01002602.1
NW_019176858.1	BDQW01002603.1
NW_019176859.1	BDQW01002604.1
NW_019176860.1	BDQW01002605.1
NW_019176861.1	BDQW01002606.1
NW_019176862.1	BDQW01002607.1
NW_019176863.1	BDQW01002608.1
NW_019176864.1	BDQW01002609.1
NW_019176865.1	BDQW01002610.1
NW_019176866.1	BDQW01002611.1
NW_019176867.1	BDQW01002612.1
NW_019176868.1	BDQW01002613.1
NW_019176869.1	BDQW01002614.1
NW_019176870.1	BDQW01002615.1
NW_019176871.1	BDQW01002616.1
NW_019176872.1	BDQW01002617.1
NW_019176873.1	BDQW01002618.1
NW_019176874.1	BDQW01002619.1
NW_019176875.1	BDQW01002620.1
NW_019176876.1	BDQW01002621.1
NW_019176877.1	BDQW01002622.1
NW_019176878.1	BDQW01002623.1
NW_019176879.1	BDQW01002624.1
NW_019176880.1	BDQW01002625.1
NW_019176881.1	BDQW01002626.1
NW_019176882.1	BDQW01002627.1
NW_019176883.1	BDQW01002628.1
NW_019176884.1	BDQW01002629.1
NW_019176885.1	BDQW01002630.1
NW_019176886.1	BDQW01002631.1
NW_019176887.1	BDQW01002632.1
NW_019176888.1	BDQW01002633.1
NW_019176889.1	BDQW01002634.1
NW_019176890.1	BDQW01002635.1
NW_019176891.1	BDQW01002636.1
NW_019176892.1	BDQW01002637.1
NW_019176893.1	BDQW01002638.1
NW_019176894.1	BDQW01002639.1
NW_019176895.1	BDQW01002640.1
NW_019176896.1	BDQW01002641.1
NW_019176897.1	BDQW01002642.1
NW_019176898.1	BDQW01002643.1
NW_019176899.1	BDQW01002644.1
NW_019176900.1	BDQW01002645.1
NW_019176901.1	BDQW01002646.1
NW_019176902.1	BDQW01002647.1
NW_019176903.1	BDQW01002648.1
NW_019176904.1	BDQW01002649.1
NW_019176905.1	BDQW01002650.1
NW_019176906.1	BDQW01002651.1
NW_019176907.1	BDQW01002652.1
NW_019176908.1	BDQW01002653.1
NW_019176909.1	BDQW01002654.1
NW_019176910.1	BDQW01002655.1
NW_019176911.1	BDQW01002656.1
NW_019176912.1	BDQW01002657.1
NW_019176913.1	BDQW01002658.1
NW_019176914.1	BDQW01002659.1
NW_019176915.1	BDQW01002660.1
NW_019176916.1	BDQW01002661.1
NW_019176917.1	BDQW01002662.1
NW_019176918.1	BDQW01002663.1
NW_019176919.1	BDQW01002664.1
NW_019176920.1	BDQW01002665.1
NW_019176921.1	BDQW01002666.1
NW_019176922.1	BDQW01002667.1
NW_019176923.1	BDQW01002668.1
NW_019176924.1	BDQW01002669.1
NW_019176925.1	BDQW01002670.1
NW_019176926.1	BDQW01002671.1
NW_019176927.1	BDQW01002672.1
NW_019176928.1	BDQW01002673.1
NW_019176929.1	BDQW01002674.1
NW_019176930.1	BDQW01002675.1
NW_019176931.1	BDQW01002676.1
NW_019176932.1	BDQW01002677.1
NW_019176933.1	BDQW01002678.1
NW_019176934.1	BDQW01002679.1
NW_019176935.1	BDQW01002680.1
NW_019176936.1	BDQW01002681.1
NW_019176937.1	BDQW01002682.1
NW_019176938.1	BDQW01002683.1
NW_019176939.1	BDQW01002684.1
NW_019176940.1	BDQW01002685.1
NW_019176941.1	BDQW01002686.1
NW_019176942.1	BDQW01002687.1
NW_019176943.1	BDQW01002688.1
NW_019176944.1	BDQW01002689.1
NW_019176945.1	BDQW01002690.1
NW_019176946.1	BDQW01002691.1
NW_019176947.1	BDQW01002692.1
NW_019176948.1	BDQW01002693.1
NW_019176949.1	BDQW01002694.1
NW_019176950.1	BDQW01002695.1
NW_019176951.1	BDQW01002696.1
NW_019176952.1	BDQW01002697.1
NW_019176953.1	BDQW01002698.1
NW_019176954.1	BDQW01002699.1
NW_019176955.1	BDQW01002700.1
NW_019176956.1	BDQW01002701.1
NW_019176957.1	BDQW01002702.1
NW_019176958.1	BDQW01002703.1
NW_019176959.1	BDQW01002704.1
NW_019176960.1	BDQW01002705.1
NW_019176961.1	BDQW01002706.1
NW_019176962.1	BDQW01002707.1
NW_019176963.1	BDQW01002708.1
NW_019176964.1	BDQW01002709.1
NW_019176965.1	BDQW01002710.1
NW_019176966.1	BDQW01002711.1
NW_019176967.1	BDQW01002712.1
NW_019176968.1	BDQW01002713.1
NW_019176969.1	BDQW01002714.1
NW_019176970.1	BDQW01002715.1
NW_019176971.1	BDQW01002716.1
NW_019176972.1	BDQW01002717.1
NW_019176973.1	BDQW01002718.1
NW_019176974.1	BDQW01002719.1
NW_019176975.1	BDQW01002720.1
NW_019176976.1	BDQW01002721.1
NW_019176977.1	BDQW01002722.1
NW_019176978.1	BDQW01002723.1
NW_019176979.1	BDQW01002724.1
NW_019176980.1	BDQW01002725.1
NW_019176981.1	BDQW01002726.1
NW_019176982.1	BDQW01002727.1
NW_019176983.1	BDQW01002728.1
NW_019176984.1	BDQW01002729.1
NW_019176985.1	BDQW01002730.1
NW_019176986.1	BDQW01002731.1
NW_019176987.1	BDQW01002732.1
NW_019176988.1	BDQW01002733.1
NW_019176989.1	BDQW01002734.1
NW_019176990.1	BDQW01002735.1
NW_019176991.1	BDQW01002736.1
NW_019176992.1	BDQW01002737.1
NW_019176993.1	BDQW01002738.1
NW_019176994.1	BDQW01002739.1
NW_019176995.1	BDQW01002740.1
NW_019176996.1	BDQW01002741.1
NW_019176997.1	BDQW01002742.1
NW_019176998.1	BDQW01002743.1
NW_019176999.1	BDQW01002744.1
NW_019177000.1	BDQW01002745.1
NW_019177001.1	BDQW01002746.1
NW_019177002.1	BDQW01002747.1
NW_019177003.1	BDQW01002748.1
NW_019177004.1	BDQW01002749.1
NW_019177005.1	BDQW01002750.1
NW_019177006.1	BDQW01002751.1
NW_019177007.1	BDQW01002752.1
NW_019177008.1	BDQW01002753.1
NW_019177009.1	BDQW01002754.1
NW_019177010.1	BDQW01002755.1
NW_019177011.1	BDQW01002756.1
NW_019177012.1	BDQW01002757.1
NW_019177013.1	BDQW01002758.1
NW_019177014.1	BDQW01002759.1
NW_019177015.1	BDQW01002760.1
NW_019177016.1	BDQW01002761.1
NW_019177017.1	BDQW01002762.1
NW_019177018.1	BDQW01002763.1
NW_019177019.1	BDQW01002764.1
NW_019177020.1	BDQW01002765.1
NW_019177021.1	BDQW01002766.1
NW_019177022.1	BDQW01002767.1
NW_019177023.1	BDQW01002768.1
NW_019177024.1	BDQW01002769.1
NW_019177025.1	BDQW01002770.1
NW_019177026.1	BDQW01002771.1
NW_019177027.1	BDQW01002772.1
NW_019177028.1	BDQW01002773.1
NW_019177029.1	BDQW01002774.1
NW_019177030.1	BDQW01002775.1
NW_019177031.1	BDQW01002776.1
NW_019177032.1	BDQW01002777.1
NW_019177033.1	BDQW01002778.1
NW_019177034.1	BDQW01002779.1
NW_019177035.1	BDQW01002780.1
NW_019177036.1	BDQW01002781.1
NW_019177037.1	BDQW01002782.1
NW_019177038.1	BDQW01002783.1
NW_019177039.1	BDQW01002784.1
NW_019177040.1	BDQW01002785.1
NW_019177041.1	BDQW01002786.1
NW_019177042.1	BDQW01002787.1
NW_019177043.1	BDQW01002788.1
NW_019177044.1	BDQW01002789.1
NW_019177045.1	BDQW01002790.1
NW_019177046.1	BDQW01002791.1
NW_019177047.1	BDQW01002792.1
NW_019177048.1	BDQW01002793.1
NW_019177049.1	BDQW01002794.1
NW_019177050.1	BDQW01002795.1
NW_019177051.1	BDQW01002796.1
NW_019177052.1	BDQW01002797.1
NW_019177053.1	BDQW01002798.1
NW_019177054.1	BDQW01002799.1
NW_019177055.1	BDQW01002800.1
NW_019177056.1	BDQW01002801.1
NW_019177057.1	BDQW01002802.1
NW_019177058.1	BDQW01002803.1
NW_019177059.1	BDQW01002804.1
NW_019177060.1	BDQW01002805.1
NW_019177061.1	BDQW01002806.1
NW_019177062.1	BDQW01002807.1
NW_019177063.1	BDQW01002808.1
NW_019177064.1	BDQW01002809.1
NW_019177065.1	BDQW01002810.1
NW_019177066.1	BDQW01002811.1
NW_019177067.1	BDQW01002812.1
NW_019177068.1	BDQW01002813.1
NW_019177069.1	BDQW01002814.1
NW_019177070.1	BDQW01002815.1
NW_019177071.1	BDQW01002816.1
NW_019177072.1	BDQW01002817.1
NW_019177073.1	BDQW01002818.1
NW_019177074.1	BDQW01002819.1
NW_019177075.1	BDQW01002820.1
NW_019177076.1	BDQW01002821.1
NW_019177077.1	BDQW01002822.1
NW_019177078.1	BDQW01002823.1
NW_019177079.1	BDQW01002824.1
NW_019177080.1	BDQW01002825.1
NW_019177081.1	BDQW01002826.1
NW_019177082.1	BDQW01002827.1
NW_019177083.1	BDQW01002828.1
NW_019177084.1	BDQW01002829.1
NW_019177085.1	BDQW01002830.1
NW_019177086.1	BDQW01002831.1
NW_019177087.1	BDQW01002832.1
NW_019177088.1	BDQW01002833.1
NW_019177089.1	BDQW01002834.1
NW_019177090.1	BDQW01002835.1
NW_019177091.1	BDQW01002836.1
NW_019177092.1	BDQW01002837.1
NW_019177093.1	BDQW01002838.1
NW_019177094.1	BDQW01002839.1
NW_019177095.1	BDQW01002840.1
NW_019177096.1	BDQW01002841.1
NW_019177097.1	BDQW01002842.1
NW_019177098.1	BDQW01002843.1
NW_019177099.1	BDQW01002844.1
NW_019177100.1	BDQW01002845.1
NW_019177101.1	BDQW01002846.1
NW_019177102.1	BDQW01002847.1
NW_019177103.1	BDQW01002848.1
NW_019177104.1	BDQW01002849.1
NW_019177105.1	BDQW01002850.1
NW_019177106.1	BDQW01002851.1
NW_019177107.1	BDQW01002852.1
NW_019177108.1	BDQW01002853.1
NW_019177109.1	BDQW01002854.1
NW_019177110.1	BDQW01002855.1
NW_019177111.1	BDQW01002856.1
NW_019177112.1	BDQW01002857.1
NW_019177113.1	BDQW01002858.1
NW_019177114.1	BDQW01002859.1
NW_019177115.1	BDQW01002860.1
NW_019177116.1	BDQW01002861.1
NW_019177117.1	BDQW01002862.1
NW_019177118.1	BDQW01002863.1
NW_019177119.1	BDQW01002864.1
NW_019177120.1	BDQW01002865.1
NW_019177121.1	BDQW01002866.1
NW_019177122.1	BDQW01002867.1
NW_019177123.1	BDQW01002868.1
NW_019177124.1	BDQW01002869.1
NW_019177125.1	BDQW01002870.1
NW_019177126.1	BDQW01002871.1
NW_019177127.1	BDQW01002872.1
NW_019177128.1	BDQW01002873.1
NW_019177129.1	BDQW01002874.1
NW_019177130.1	BDQW01002875.1
NW_019177131.1	BDQW01002876.1
NW_019177132.1	BDQW01002877.1
NW_019177133.1	BDQW01002878.1
NW_019177134.1	BDQW01002879.1
NW_019177135.1	BDQW01002880.1
NW_019177136.1	BDQW01002881.1
NW_019177137.1	BDQW01002882.1
NW_019177138.1	BDQW01002883.1
NW_019177139.1	BDQW01002884.1
NW_019177140.1	BDQW01002885.1
NW_019177141.1	BDQW01002886.1
NW_019177142.1	BDQW01002887.1
NW_019177143.1	BDQW01002888.1
NW_019177144.1	BDQW01002889.1
NW_019177145.1	BDQW01002890.1
NW_019177146.1	BDQW01002891.1
NW_019177147.1	BDQW01002892.1
NW_019177148.1	BDQW01002893.1
NW_019177149.1	BDQW01002894.1
NW_019177150.1	BDQW01002895.1
NW_019177151.1	BDQW01002896.1
NW_019177152.1	BDQW01002897.1
NW_019177153.1	BDQW01002898.1
NW_019177154.1	BDQW01002899.1
NW_019177155.1	BDQW01002900.1
NW_019177156.1	BDQW01002901.1
NW_019177157.1	BDQW01002902.1
NW_019177158.1	BDQW01002903.1
NW_019177159.1	BDQW01002904.1
NW_019177160.1	BDQW01002905.1
NW_019177161.1	BDQW01002906.1
NW_019177162.1	BDQW01002907.1
NW_019177163.1	BDQW01002908.1
NW_019177164.1	BDQW01002909.1
NW_019177165.1	BDQW01002910.1
NW_019177166.1	BDQW01002911.1
NW_019177167.1	BDQW01002912.1
NW_019177168.1	BDQW01002913.1
NW_019177169.1	BDQW01002914.1
NW_019177170.1	BDQW01002915.1
NW_019177171.1	BDQW01002916.1
NW_019177172.1	BDQW01002917.1
NW_019177173.1	BDQW01002918.1
NW_019177174.1	BDQW01002919.1
NW_019177175.1	BDQW01002920.1
NW_019177176.1	BDQW01002921.1
NW_019177177.1	BDQW01002922.1
NW_019177178.1	BDQW01002923.1
NW_019177179.1	BDQW01002924.1
NW_019177180.1	BDQW01002925.1
NW_019177181.1	BDQW01002926.1
NW_019177182.1	BDQW01002927.1
NW_019177183.1	BDQW01002928.1
NW_019177184.1	BDQW01002929.1
NW_019177185.1	BDQW01002930.1
NW_019177186.1	BDQW01002931.1
NW_019177187.1	BDQW01002932.1
NW_019177188.1	BDQW01002933.1
NW_019177189.1	BDQW01002934.1
NW_019177190.1	BDQW01002935.1
NW_019177191.1	BDQW01002936.1
NW_019177192.1	BDQW01002937.1
NW_019177193.1	BDQW01002938.1
NW_019177194.1	BDQW01002939.1
NW_019177195.1	BDQW01002940.1
NW_019177196.1	BDQW01002941.1
NW_019177197.1	BDQW01002942.1
NW_019177198.1	BDQW01002943.1
NW_019177199.1	BDQW01002944.1
NW_019177200.1	BDQW01002945.1
NW_019177201.1	BDQW01002946.1
NW_019177202.1	BDQW01002947.1
NW_019177203.1	BDQW01002948.1
NW_019177204.1	BDQW01002949.1
NW_019177205.1	BDQW01002950.1
NW_019177206.1	BDQW01002951.1
NW_019177207.1	BDQW01002952.1
NW_019177208.1	BDQW01002953.1
